id	basisOfRecord	occurrenceID	recordedBy	year	month	day	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	scientificName	kingdom	family	genus	specificEpithet	vernacularName
NBDB_BID_2018_IN_7647	HumanObservation	NBDB_BID_2018_IN_7647	Uganda Forest Department	1993	8	13	Echuya Forest Reserve	-1.2369	29.8103	EPSG:4326	Cacyreus palemon	Insects	LYCAENIDAE	Cacyreus	palemon	Water Geranium Blue
NBDB_BID_2018_IN_7648	HumanObservation	NBDB_BID_2018_IN_7648	Uganda Forest Department	1994	2	12	Rwenzori Mountains National Park	0.6511	30.137	EPSG:4326	Cacyreus palemon	Insects	LYCAENIDAE	Cacyreus	palemon	Water Geranium Blue
NBDB_BID_2018_IN_7649	HumanObservation	NBDB_BID_2018_IN_7649	Uganda Forest Department	1994	2	10	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Cacyreus palemon	Insects	LYCAENIDAE	Cacyreus	palemon	Water Geranium Blue
NBDB_BID_2018_IN_7650	HumanObservation	NBDB_BID_2018_IN_7650	Uganda Forest Department	1994	2	12	Rwenzori Mountains National Park	0.6538	30.1316	EPSG:4326	Cacyreus palemon	Insects	LYCAENIDAE	Cacyreus	palemon	Water Geranium Blue
NBDB_BID_2018_IN_7651	HumanObservation	NBDB_BID_2018_IN_7651	Uganda Forest Department	1994	2	12	Rwenzori Mountains National Park	0.6538	30.1316	EPSG:4326	Cacyreus palemon	Insects	LYCAENIDAE	Cacyreus	palemon	Water Geranium Blue
NBDB_BID_2018_IN_7652	HumanObservation	NBDB_BID_2018_IN_7652	Uganda Forest Department	1993	8	13	Echuya Forest Reserve	-1.2369	29.8103	EPSG:4326	Cacyreus palemon	Insects	LYCAENIDAE	Cacyreus	palemon	Water Geranium Blue
NBDB_BID_2018_IN_7653	HumanObservation	NBDB_BID_2018_IN_7653	Uganda Forest Department	1994	11	25	Echuya Forest Reserve	-1.245	29.8004	EPSG:4326	Harpendyreus aequatorialis	Insects	LYCAENIDAE	Harpendyreus	aequatorialis	Euatorial Mountain Blue
NBDB_BID_2018_IN_7654	HumanObservation	NBDB_BID_2018_IN_7654	Uganda Forest Department	1993	8	11	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Harpendyreus argentostriatus	Insects	LYCAENIDAE	Harpendyreus	argentostriatus	
NBDB_BID_2018_IN_7655	HumanObservation	NBDB_BID_2018_IN_7655	Uganda Forest Department	1993	8	5	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7656	HumanObservation	NBDB_BID_2018_IN_7656	Uganda Forest Department	1994	2	10	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7657	HumanObservation	NBDB_BID_2018_IN_7657	Uganda Forest Department	1993	11	24	Kalinzu-Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7658	HumanObservation	NBDB_BID_2018_IN_7658	Uganda Forest Department	1993	11	24	Kalinzu-Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7659	HumanObservation	NBDB_BID_2018_IN_7659	Uganda Forest Department	1994	2	10	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7660	HumanObservation	NBDB_BID_2018_IN_7660	Uganda Forest Department	1993	8	11	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7661	HumanObservation	NBDB_BID_2018_IN_7661	Uganda Forest Department	1993	8	13	Echuya Forest Reserve	-1.2369	29.8103	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7662	HumanObservation	NBDB_BID_2018_IN_7662	Uganda Forest Department	1993	8	12	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7663	HumanObservation	NBDB_BID_2018_IN_7663	Uganda Forest Department	1993	8	13	Echuya Forest Reserve	-1.2369	29.8103	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7664	HumanObservation	NBDB_BID_2018_IN_7664	Uganda Forest Department	1993	8	11	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7665	HumanObservation	NBDB_BID_2018_IN_7665	Uganda Forest Department	1993	9	23	Kasyoha-Kitomi Forest Reserve	-0.211	30.3593	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7666	HumanObservation	NBDB_BID_2018_IN_7666	Uganda Forest Department	1993	11	4	Kalinzu-Maramagambo Forest Reserve	-0.4774	30.074	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7667	HumanObservation	NBDB_BID_2018_IN_7667	Uganda Forest Department	1993	8	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7668	HumanObservation	NBDB_BID_2018_IN_7668	Uganda Forest Department	1993	8	3	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7669	HumanObservation	NBDB_BID_2018_IN_7669	Uganda Forest Department	1993	8	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7670	HumanObservation	NBDB_BID_2018_IN_7670	Uganda Forest Department	1993	8	9	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7671	HumanObservation	NBDB_BID_2018_IN_7671	Uganda Forest Department	1993	8	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7672	HumanObservation	NBDB_BID_2018_IN_7672	Uganda Forest Department	1993	8	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7673	HumanObservation	NBDB_BID_2018_IN_7673	Uganda Forest Department	1994	2	8	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7674	HumanObservation	NBDB_BID_2018_IN_7674	Uganda Forest Department	1994	2	8	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Harpendyreus marungensis	Insects	LYCAENIDAE	Harpendyreus	marungensis	Central Mountain Blue
NBDB_BID_2018_IN_7675	HumanObservation	NBDB_BID_2018_IN_7675	Uganda Forest Department	1994	2	9	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Harpendyreus reginaldi	Insects	LYCAENIDAE	Harpendyreus	reginaldi	
NBDB_BID_2018_IN_7676	HumanObservation	NBDB_BID_2018_IN_7676	Uganda Forest Department	1994	2	11	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Harpendyreus reginaldi	Insects	LYCAENIDAE	Harpendyreus	reginaldi	
NBDB_BID_2018_IN_7677	HumanObservation	NBDB_BID_2018_IN_7677	Uganda Forest Department	1993	8	5	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Tuxentius cretosus	Insects	LYCAENIDAE	Tuxentius	cretosus	
NBDB_BID_2018_IN_7678	HumanObservation	NBDB_BID_2018_IN_7678	Uganda Forest Department	1993	8	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7679	HumanObservation	NBDB_BID_2018_IN_7679	Uganda Forest Department	1993	8	9	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7680	HumanObservation	NBDB_BID_2018_IN_7680	Uganda Forest Department	1994	12	14	Rwenzori Mountains National Park	0.5647	29.9903	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7681	HumanObservation	NBDB_BID_2018_IN_7681	Uganda Forest Department	1993	9	15	Kasyoha-Kitomi Forest Reserve	-0.1822	30.2603	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7682	HumanObservation	NBDB_BID_2018_IN_7682	Uganda Forest Department	1994	8	30	Bwindi Impenetrable National Park	-0.984	29.6934	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7683	HumanObservation	NBDB_BID_2018_IN_7683	Uganda Forest Department	1993	11	24	Kalinzu-Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7684	HumanObservation	NBDB_BID_2018_IN_7684	Uganda Forest Department	1994	11	3	Kalinzu-Maramagambo Forest Reserve	-0.3703	30.0875	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7685	HumanObservation	NBDB_BID_2018_IN_7685	Uganda Forest Department	1994	11	3	Kalinzu-Maramagambo Forest Reserve	-0.3793	30.0911	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7686	HumanObservation	NBDB_BID_2018_IN_7686	Uganda Forest Department	1993	2	21	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7687	HumanObservation	NBDB_BID_2018_IN_7687	Uganda Forest Department	1993	4	2	Semliki Forest National Park	0.8535	30.1586	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7688	HumanObservation	NBDB_BID_2018_IN_7688	Uganda Forest Department	1994	12	14	Rwenzori Mountains National Park	0.5647	29.9912	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7689	HumanObservation	NBDB_BID_2018_IN_7689	Uganda Forest Department	1993	5	19	Kibale Forest National Park	0.5404	30.3998	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7690	HumanObservation	NBDB_BID_2018_IN_7690	Uganda Forest Department	1993	8	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7691	HumanObservation	NBDB_BID_2018_IN_7691	Uganda Forest Department	1993	8	11	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7692	HumanObservation	NBDB_BID_2018_IN_7692	Uganda Forest Department	1994	2	11	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7693	HumanObservation	NBDB_BID_2018_IN_7693	Uganda Forest Department	1993	4	14	Kitechura Forest Reserve	0.7186	30.8803	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7694	HumanObservation	NBDB_BID_2018_IN_7694	Uganda Forest Department	1993	9	27	Kasyoha-Kitomi Forest Reserve	-0.382	30.2288	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7695	HumanObservation	NBDB_BID_2018_IN_7695	Uganda Forest Department	1993	11	24	Kalinzu-Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7696	HumanObservation	NBDB_BID_2018_IN_7696	Uganda Forest Department	1993	11	24	Kalinzu-Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7697	HumanObservation	NBDB_BID_2018_IN_7697	Uganda Forest Department	1994	7	14	Bugoma Forest Reserve	1.2909	31.0144	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7698	HumanObservation	NBDB_BID_2018_IN_7698	Uganda Forest Department	1994	12	14	Rwenzori Mountains National Park	0.5638	29.9921	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7699	HumanObservation	NBDB_BID_2018_IN_7699	Uganda Forest Department	1993	5	15	Kibale Forest National Park	0.6466	30.3872	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7700	HumanObservation	NBDB_BID_2018_IN_7700	Uganda Forest Department	1993	4	18	Kitechura Forest Reserve	0.7186	30.8803	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7701	HumanObservation	NBDB_BID_2018_IN_7701	Uganda Forest Department	1993	9	2	Kasyoha-Kitomi Forest Reserve	-0.3541	30.1262	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7702	HumanObservation	NBDB_BID_2018_IN_7702	Uganda Forest Department	1993	11	4	Kalinzu-Maramagambo Forest Reserve	-0.4774	30.074	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7703	HumanObservation	NBDB_BID_2018_IN_7703	Uganda Forest Department	1994	10	30	Kalinzu-Maramagambo Forest Reserve	-0.4594	30.0461	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7704	HumanObservation	NBDB_BID_2018_IN_7704	Uganda Forest Department	1994	11	7	Kalinzu-Maramagambo Forest Reserve	-0.3685	30.092	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7705	HumanObservation	NBDB_BID_2018_IN_7705	Uganda Forest Department	1993	8	31	Kasyoha-Kitomi Forest Reserve	-0.3541	30.1262	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7706	HumanObservation	NBDB_BID_2018_IN_7706	Uganda Forest Department	1994	12	14	Rwenzori Mountains National Park	0.5647	29.9903	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7707	HumanObservation	NBDB_BID_2018_IN_7707	Uganda Forest Department	1994	12	14	Rwenzori Mountains National Park	0.5647	29.9912	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7708	HumanObservation	NBDB_BID_2018_IN_7708	Uganda Forest Department	1993	9	30	Kasyoha-Kitomi Forest Reserve	-0.382	30.2288	EPSG:4326	Tuxentius margaritaceus	Insects	LYCAENIDAE	Tuxentius	margaritaceus	
NBDB_BID_2018_IN_7709	HumanObservation	NBDB_BID_2018_IN_7709	Uganda Forest Department	1993	7	10	Kagombe Forest Reserve	0.8895	30.9109	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7710	HumanObservation	NBDB_BID_2018_IN_7710	Uganda Forest Department	1994	7	14	Bugoma Forest Reserve	1.2981	31.0045	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7711	HumanObservation	NBDB_BID_2018_IN_7711	Uganda Forest Department	1994	7	14	Bugoma Forest Reserve	1.2981	31.0045	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7712	HumanObservation	NBDB_BID_2018_IN_7712	Uganda Forest Department	1994	7	12	Bugoma Forest Reserve	1.2909	31.0144	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7713	HumanObservation	NBDB_BID_2018_IN_7713	Uganda Forest Department	1993	7	29	Kisangi Forest Reserve	0.2857	30.2477	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7714	HumanObservation	NBDB_BID_2018_IN_7714	Uganda Forest Department	1994	7	11	Bugoma Forest Reserve	1.2963	30.9982	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7715	HumanObservation	NBDB_BID_2018_IN_7715	Uganda Forest Department	1993	7	7	Kagombe Forest Reserve	0.8706	30.7291	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7716	HumanObservation	NBDB_BID_2018_IN_7716	Uganda Forest Department	1994	8	24	Kalinzu-Maramagambo Forest Reserve	-0.2956	30.0389	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7717	HumanObservation	NBDB_BID_2018_IN_7717	Uganda Forest Department	1994	7	13	Bugoma Forest Reserve	1.3224	30.9919	EPSG:4326	Zizeeria knysna	Insects	LYCAENIDAE	Zizeeria	knysna	African Grass Blue
NBDB_BID_2018_IN_7718	HumanObservation	NBDB_BID_2018_IN_7718	Uganda Forest Department	1994	3	15	Kasyoha-Kitomi Forest Reserve	-0.1624	30.2702	EPSG:4326	Zizina antanossa	Insects	LYCAENIDAE	Zizina	antanossa	Dark Grass Blue
NBDB_BID_2018_IN_7719	HumanObservation	NBDB_BID_2018_IN_7719	Uganda Forest Department	1994	7	20	Bugoma Forest Reserve	1.2918	31.0837	EPSG:4326	Zizina antanossa	Insects	LYCAENIDAE	Zizina	antanossa	Dark Grass Blue
NBDB_BID_2018_IN_7720	HumanObservation	NBDB_BID_2018_IN_7720	Uganda Forest Department	1993	4	21	Matiri Forest Reserve	0.5656	30.7849	EPSG:4326	Actizera lucida	Insects	LYCAENIDAE	Actizera	lucida	Rayed Blue
NBDB_BID_2018_IN_7721	HumanObservation	NBDB_BID_2018_IN_7721	Uganda Forest Department	1993	8	31	Kasyoha-Kitomi Forest Reserve	-0.3541	30.1262	EPSG:4326	Actizera lucida	Insects	LYCAENIDAE	Actizera	lucida	Rayed Blue
NBDB_BID_2018_IN_7722	HumanObservation	NBDB_BID_2018_IN_7722	Uganda Forest Department	1993	9	22	Kasyoha-Kitomi Forest Reserve	-0.211	30.3593	EPSG:4326	Actizera lucida	Insects	LYCAENIDAE	Actizera	lucida	Rayed Blue
NBDB_BID_2018_IN_7723	HumanObservation	NBDB_BID_2018_IN_7723	Uganda Forest Department	1993	2	20	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7724	HumanObservation	NBDB_BID_2018_IN_7724	Uganda Forest Department	1993	1	28	Itwara Forest Reserve	0.7771	30.4277	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7725	HumanObservation	NBDB_BID_2018_IN_7725	Uganda Forest Department	1993	11	7	Kalinzu-Maramagambo Forest Reserve	-0.4504	30.0308	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7726	HumanObservation	NBDB_BID_2018_IN_7726	Uganda Forest Department	1993	9	27	Kasyoha-Kitomi Forest Reserve	-0.382	30.2288	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7727	HumanObservation	NBDB_BID_2018_IN_7727	Uganda Forest Department	1993	4	16	Kitechura Forest Reserve	0.7186	30.8803	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7728	HumanObservation	NBDB_BID_2018_IN_7728	Uganda Forest Department	1993	2	18	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7729	HumanObservation	NBDB_BID_2018_IN_7729	Uganda Forest Department	1993	4	14	Kitechura Forest Reserve	0.7186	30.8803	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7730	HumanObservation	NBDB_BID_2018_IN_7730	Uganda Forest Department	1993	3	20	Bugoma Forest Reserve	1.2909	31.0144	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7731	HumanObservation	NBDB_BID_2018_IN_7731	Uganda Forest Department	1993	1	20	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7732	HumanObservation	NBDB_BID_2018_IN_7732	Uganda Forest Department	1993	2	17	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7733	HumanObservation	NBDB_BID_2018_IN_7733	Uganda Forest Department	1993	12	15	Maruzi Hills Forest Reserve	1.7561	32.3363	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7734	HumanObservation	NBDB_BID_2018_IN_7734	Uganda Forest Department	1993	3	18	Bugoma Forest Reserve	1.2918	31.0207	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7735	HumanObservation	NBDB_BID_2018_IN_7735	Uganda Forest Department	1993	12	12	Maruzi Hills Forest Reserve	1.7561	32.3363	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7736	HumanObservation	NBDB_BID_2018_IN_7736	Uganda Forest Department	1994	11	25	Echuya Forest Reserve	-1.245	29.8004	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7737	HumanObservation	NBDB_BID_2018_IN_7737	Uganda Forest Department	1993	4	22	Matiri Forest Reserve	0.5656	30.7849	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7738	HumanObservation	NBDB_BID_2018_IN_7738	Uganda Forest Department	1994	11	25	Echuya Forest Reserve	-1.245	29.8004	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7739	HumanObservation	NBDB_BID_2018_IN_7739	Uganda Forest Department	1994	11	25	Echuya Forest Reserve	-1.245	29.8004	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7740	HumanObservation	NBDB_BID_2018_IN_7740	Uganda Forest Department	1994	2	13	Bwindi Impenetrable National Park	-0.9831	29.6196	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7741	HumanObservation	NBDB_BID_2018_IN_7741	Uganda Forest Department	1995	1	25	Maruzi Hills Forest Reserve	1.7597	32.3345	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7742	HumanObservation	NBDB_BID_2018_IN_7742	Uganda Forest Department	1993	2	14	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7743	HumanObservation	NBDB_BID_2018_IN_7743	Uganda Forest Department	1993	4	16	Matiri Forest Reserve	0.5656	30.7849	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7744	HumanObservation	NBDB_BID_2018_IN_7744	Uganda Forest Department	1993	1	19	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7745	HumanObservation	NBDB_BID_2018_IN_7745	Uganda Forest Department	1994	9	12	Kibale Forest National Park	0.4432	30.4781	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7746	HumanObservation	NBDB_BID_2018_IN_7746	Uganda Forest Department	1993	12	12	Maruzi Hills Forest Reserve	1.7561	32.3363	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7747	HumanObservation	NBDB_BID_2018_IN_7747	Uganda Forest Department	1993	2	13	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7748	HumanObservation	NBDB_BID_2018_IN_7748	Uganda Forest Department	1993	1	20	Semliki Forest National Park	0.796	30.0218	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
NBDB_BID_2018_IN_7749	HumanObservation	NBDB_BID_2018_IN_7749	Uganda Forest Department	1993	5	25	Kibale Forest National Park	0.4279	30.4718	EPSG:4326	Zizula hylax	Insects	LYCAENIDAE	Zizula	hylax	Tiny Grass Blue
